# Program:featureCounts v1.4.6-p3; Command:"/usr/local/bin/subread-1.4.6-p3-Linux-x86_64/bin/featureCounts" "-p" "-t" "gene" "-g" "ID" "-T" "16" "-s" "1" "-a" "results/counts/gencode.gff" "-o" "results/counts/SRR10379723.txt" "results/mapping/SRR10379723_aligned.bam" 
Geneid	Chr	Start	End	Strand	Length	results/mapping/SRR10379723_aligned.bam
gene-SAOUHSC_00845	CP000253.1	816026	816220	+	195	36959
gene-SAOUHSC_00846	CP000253.1	816453	817304	-	852	976
gene-SAOUHSC_00847	CP000253.1	817632	818393	+	762	42658
gene-SAOUHSC_00848	CP000253.1	818491	819798	+	1308	79660
gene-SAOUHSC_00849	CP000253.1	819904	821154	+	1251	89897
gene-SAOUHSC_00850	CP000253.1	821144	821608	+	465	41101
gene-SAOUHSC_00851	CP000253.1	821759	823156	+	1398	97875
gene-SAOUHSC_00852	CP000253.1	823343	823480	+	138	46
gene-SAOUHSC_00853	CP000253.1	823486	823800	-	315	79
gene-SAOUHSC_00854	CP000253.1	824165	825205	+	1041	1163
gene-SAOUHSC_00855	CP000253.1	825219	826286	+	1068	705
gene-SAOUHSC_00857	CP000253.1	826353	826451	+	99	39
gene-SAOUHSC_00858	CP000253.1	826499	827347	+	849	520
gene-SAOUHSC_00859	CP000253.1	827360	828187	+	828	389
gene-SAOUHSC_00860	CP000253.1	828214	829533	+	1320	1100
gene-SAOUHSC_00861	CP000253.1	829617	830534	+	918	7089
gene-SAOUHSC_00862	CP000253.1	830664	831047	+	384	465
gene-SAOUHSC_00863	CP000253.1	831126	831392	-	267	584
gene-SAOUHSC_00864	CP000253.1	831490	831924	+	435	213
gene-SAOUHSC_00865	CP000253.1	831924	832703	+	780	644
gene-SAOUHSC_00866	CP000253.1	832811	833695	+	885	1355
gene-SAOUHSC_00867	CP000253.1	833949	834059	+	111	1
gene-SAOUHSC_00868	CP000253.1	834056	834259	+	204	422
gene-SAOUHSC_00869	CP000253.1	834275	835732	+	1458	8812
gene-SAOUHSC_00870	CP000253.1	835729	836943	+	1215	5674
gene-SAOUHSC_00871	CP000253.1	836961	837197	+	237	1668
gene-SAOUHSC_00872	CP000253.1	837194	838369	+	1176	9021
gene-SAOUHSC_00873	CP000253.1	838632	838874	-	243	4478
gene-SAOUHSC_00874	CP000253.1	838975	839298	+	324	873
gene-SAOUHSC_00875	CP000253.1	839357	840421	-	1065	7054
gene-SAOUHSC_00876	CP000253.1	840738	840974	+	237	584
gene-SAOUHSC_00877	CP000253.1	840987	841346	+	360	881
gene-SAOUHSC_00878	CP000253.1	841800	843008	+	1209	10612
gene-SAOUHSC_00879	CP000253.1	843139	844614	+	1476	937
gene-SAOUHSC_00880	CP000253.1	845025	846341	+	1317	5228
gene-SAOUHSC_00881	CP000253.1	846360	846734	+	375	3171
gene-SAOUHSC_00882	CP000253.1	846790	847944	-	1155	3453
gene-SAOUHSC_00883	CP000253.1	848193	848549	-	357	1692
gene-SAOUHSC_00884	CP000253.1	848527	848820	-	294	523
gene-SAOUHSC_00885	CP000253.1	848820	849299	-	480	2372
gene-SAOUHSC_00886	CP000253.1	849301	850797	-	1497	5073
gene-SAOUHSC_00887	CP000253.1	850790	851119	-	330	1171
gene-SAOUHSC_00888	CP000253.1	851131	851559	-	429	1196
gene-SAOUHSC_00889	CP000253.1	851552	853957	-	2406	5153
gene-SAOUHSC_00890	CP000253.1	854088	854471	-	384	70
gene-SAOUHSC_00891	CP000253.1	854535	855128	+	594	2592
gene-SAOUHSC_00892	CP000253.1	855577	855921	+	345	3658
gene-SAOUHSC_00893	CP000253.1	856283	857410	+	1128	595
gene-SAOUHSC_00894	CP000253.1	857718	858908	+	1191	2865
gene-SAOUHSC_00895	CP000253.1	859017	860261	+	1245	10726
gene-SAOUHSC_00896	CP000253.1	860487	860678	+	192	1048
gene-SAOUHSC_00897	CP000253.1	860764	861693	-	930	901
gene-SAOUHSC_00898	CP000253.1	861935	863314	-	1380	43587
gene-SAOUHSC_00899	CP000253.1	863304	864509	-	1206	21639
gene-SAOUHSC_00900	CP000253.1	864860	866191	+	1332	5227
gene-SAOUHSC_00901	CP000253.1	866516	867091	+	576	1223
gene-SAOUHSC_00902	CP000253.1	867096	867620	+	525	1714
gene-SAOUHSC_00903	CP000253.1	867744	868211	+	468	1676
gene-SAOUHSC_00904	CP000253.1	868371	871847	+	3477	3929
gene-SAOUHSC_00905	CP000253.1	871848	875501	+	3654	9408
gene-SAOUHSC_00906	CP000253.1	875667	876569	+	903	5715
gene-SAOUHSC_00907	CP000253.1	876898	877287	+	390	928
gene-SAOUHSC_00908	CP000253.1	877458	878774	-	1317	3346
gene-SAOUHSC_00909	CP000253.1	878826	879650	-	825	1274
gene-SAOUHSC_00910	CP000253.1	879806	880072	+	267	1910
gene-SAOUHSC_00911	CP000253.1	880619	882433	+	1815	1686
gene-SAOUHSC_00912	CP000253.1	882636	885245	+	2610	242582
gene-SAOUHSC_00913	CP000253.1	885304	886173	-	870	46
gene-SAOUHSC_00914	CP000253.1	886283	887428	+	1146	594
gene-SAOUHSC_00915	CP000253.1	887412	888053	+	642	385
gene-SAOUHSC_00916	CP000253.1	888046	889164	+	1119	191
gene-SAOUHSC_00917	CP000253.1	889148	889663	+	516	159
gene-SAOUHSC_00918	CP000253.1	889974	890408	+	435	1722
gene-SAOUHSC_00919	CP000253.1	890665	890850	-	186	984
gene-SAOUHSC_00920	CP000253.1	891145	892086	+	942	1526
gene-SAOUHSC_00921	CP000253.1	892098	893342	+	1245	5967
gene-SAOUHSC_00922	CP000253.1	893397	893768	-	372	27
gene-SAOUHSC_00923	CP000253.1	894011	894937	+	927	359
gene-SAOUHSC_00924	CP000253.1	894937	896007	+	1071	547
gene-SAOUHSC_00925	CP000253.1	896024	897106	+	1083	1342
gene-SAOUHSC_00926	CP000253.1	897096	898037	+	942	1678
gene-SAOUHSC_00927	CP000253.1	898056	899711	+	1656	6327
gene-SAOUHSC_00928	CP000253.1	899923	901638	+	1716	272
gene-SAOUHSC_00929	CP000253.1	901689	902675	+	987	87
gene-SAOUHSC_00930	CP000253.1	902678	903658	+	981	90
gene-SAOUHSC_00931	CP000253.1	903651	904613	+	963	125
gene-SAOUHSC_00932	CP000253.1	904625	905506	+	882	367
gene-SAOUHSC_00933	CP000253.1	905548	906537	-	990	3210
gene-SAOUHSC_00934	CP000253.1	906832	907227	+	396	282991
gene-SAOUHSC_00935	CP000253.1	907598	908317	+	720	19185
gene-SAOUHSC_00936	CP000253.1	908438	909424	+	987	202
gene-SAOUHSC_00937	CP000253.1	909472	911280	+	1809	703
gene-SAOUHSC_00938	CP000253.1	911740	912546	-	807	2124
gene-SAOUHSC_00939	CP000253.1	912569	912886	-	318	747
gene-SAOUHSC_00940	CP000253.1	913038	913631	-	594	226
gene-SAOUHSC_00941	CP000253.1	913817	914164	+	348	976
gene-SAOUHSC_00942	CP000253.1	914181	914816	+	636	2515
gene-SAOUHSC_00943	CP000253.1	914833	915642	+	810	4375
gene-SAOUHSC_00944	CP000253.1	915639	916493	+	855	1496
gene-SAOUHSC_00945	CP000253.1	916514	917899	+	1386	2635
gene-SAOUHSC_00946	CP000253.1	917909	919753	+	1845	4622
gene-SAOUHSC_00947	CP000253.1	920031	920801	+	771	7315
gene-SAOUHSC_00948	CP000253.1	920996	922081	-	1086	2839
gene-SAOUHSC_00949	CP000253.1	922423	923991	+	1569	425
gene-SAOUHSC_00950	CP000253.1	924133	924891	+	759	528
gene-SAOUHSC_00951	CP000253.1	925085	925594	+	510	6395
gene-SAOUHSC_00952	CP000253.1	925707	926915	-	1209	4447
gene-SAOUHSC_00953	CP000253.1	926875	928050	-	1176	4810
gene-SAOUHSC_00954	CP000253.1	928483	929964	+	1482	3755
gene-SAOUHSC_00955	CP000253.1	929948	930208	+	261	917
gene-SAOUHSC_00956	CP000253.1	930208	931770	+	1563	9366
gene-SAOUHSC_00957	CP000253.1	932072	932875	+	804	2326
gene-SAOUHSC_00958	CP000253.1	933094	935418	+	2325	1796
gene-SAOUHSC_00959	CP000253.1	935435	936793	+	1359	5872
gene-SAOUHSC_00960	CP000253.1	936932	938443	+	1512	1673
gene-SAOUHSC_T00049	CP000253.1	938623	938711	-	89	107
gene-SAOUHSC_T0008	CP000253.1	938714	938788	-	75	295
gene-SAOUHSC_00961	CP000253.1	938930	939460	-	531	17175
gene-SAOUHSC_00962	CP000253.1	939709	939927	+	219	1616
gene-SAOUHSC_00963	CP000253.1	940008	940994	-	987	839
gene-SAOUHSC_00964	CP000253.1	941193	941369	+	177	1227
gene-SAOUHSC_00965	CP000253.1	941384	941986	+	603	5006
gene-SAOUHSC_00966	CP000253.1	942257	942364	+	108	988
gene-SAOUHSC_00967	CP000253.1	942903	943004	+	102	2
gene-SAOUHSC_00968	CP000253.1	943330	945294	+	1965	234
gene-SAOUHSC_00969	CP000253.1	945297	945617	+	321	192
gene-SAOUHSC_00970	CP000253.1	945614	946255	+	642	380
gene-SAOUHSC_00971	CP000253.1	946343	946633	-	291	1001
gene-SAOUHSC_00972	CP000253.1	946912	947199	+	288	79
gene-SAOUHSC_00973	CP000253.1	947205	947912	+	708	310
gene-SAOUHSC_00974	CP000253.1	947905	948687	+	783	1437
gene-SAOUHSC_00975	CP000253.1	948776	949132	-	357	482
gene-SAOUHSC_00976	CP000253.1	949716	950579	+	864	694
gene-SAOUHSC_00977	CP000253.1	950625	950756	-	132	276
gene-SAOUHSC_00978	CP000253.1	950820	951110	-	291	63
gene-SAOUHSC_00979	CP000253.1	951200	951751	+	552	127
gene-SAOUHSC_00980	CP000253.1	951802	952740	-	939	6792
gene-SAOUHSC_00981	CP000253.1	952891	952995	+	105	156
gene-SAOUHSC_00982	CP000253.1	953072	954283	+	1212	1561
gene-SAOUHSC_00983	CP000253.1	954270	955943	+	1674	3991
gene-SAOUHSC_00984	CP000253.1	955930	956733	+	804	3040
gene-SAOUHSC_00985	CP000253.1	956726	957547	+	822	6861
gene-SAOUHSC_00986	CP000253.1	957786	958115	-	330	1794
gene-SAOUHSC_00987	CP000253.1	958153	959334	-	1182	5300
gene-SAOUHSC_00988	CP000253.1	959416	960426	-	1011	3798
gene-SAOUHSC_00989	CP000253.1	960954	962108	-	1155	1618
gene-SAOUHSC_00991	CP000253.1	962304	963314	-	1011	548
gene-SAOUHSC_00992	CP000253.1	963467	963886	+	420	1434
gene-SAOUHSC_00993	CP000253.1	963913	964023	+	111	293
gene-SAOUHSC_00994	CP000253.1	964093	967863	-	3771	23448
gene-SAOUHSC_00995	CP000253.1	968091	968525	-	435	268
gene-SAOUHSC_00996	CP000253.1	968680	969150	-	471	10014
gene-SAOUHSC_00997	CP000253.1	969198	970415	-	1218	19566
gene-SAOUHSC_00998	CP000253.1	970866	972059	+	1194	11491
gene-SAOUHSC_00999	CP000253.1	972596	972874	-	279	7185
gene-SAOUHSC_01000	CP000253.1	972883	973488	-	606	16671
gene-SAOUHSC_01001	CP000253.1	973478	975466	-	1989	53750
gene-SAOUHSC_01002	CP000253.1	975466	976566	-	1101	22912
gene-SAOUHSC_01003	CP000253.1	976868	976990	+	123	53
gene-SAOUHSC_01005	CP000253.1	977138	977455	-	318	18071
gene-SAOUHSC_01007	CP000253.1	978261	979121	-	861	13806
gene-SAOUHSC_01008	CP000253.1	979385	979804	+	420	1144
gene-SAOUHSC_01009	CP000253.1	979791	980915	+	1125	3664
gene-SAOUHSC_01010	CP000253.1	980919	981623	+	705	1087
gene-SAOUHSC_01011	CP000253.1	981623	981886	+	264	881
gene-SAOUHSC_01012	CP000253.1	981888	982559	+	672	2667
gene-SAOUHSC_01013	CP000253.1	982552	984741	+	2190	14656
gene-SAOUHSC_01014	CP000253.1	984720	986204	+	1485	16210
gene-SAOUHSC_01015	CP000253.1	986197	987225	+	1029	14622
gene-SAOUHSC_01016	CP000253.1	987228	987794	+	567	9629
gene-SAOUHSC_01017	CP000253.1	987809	989287	+	1479	27911
gene-SAOUHSC_01018	CP000253.1	989309	990556	+	1248	40076
gene-SAOUHSC_01019	CP000253.1	990821	991627	-	807	2324
gene-SAOUHSC_01021	CP000253.1	991620	993020	-	1401	5269
gene-SAOUHSC_01022	CP000253.1	993035	993610	-	576	1318
gene-SAOUHSC_01023	CP000253.1	993974	994093	+	120	71
gene-SAOUHSC_01024	CP000253.1	994194	994328	-	135	742
gene-SAOUHSC_01025	CP000253.1	994480	995775	+	1296	13296
gene-SAOUHSC_01026	CP000253.1	996200	997372	+	1173	830
gene-SAOUHSC_01027	CP000253.1	997426	997968	+	543	5001
gene-SAOUHSC_01028	CP000253.1	998122	998388	+	267	6842
gene-SAOUHSC_01029	CP000253.1	998391	1000109	+	1719	54078
gene-SAOUHSC_01030	CP000253.1	1000346	1000579	-	234	340
gene-SAOUHSC_01031	CP000253.1	1000777	1002138	+	1362	6136
gene-SAOUHSC_01032	CP000253.1	1002135	1003154	+	1020	4808
gene-SAOUHSC_01034	CP000253.1	1003287	1003949	+	663	3979
gene-SAOUHSC_A00992	CP000253.1	1003967	1004122	+	156	879
gene-SAOUHSC_01035	CP000253.1	1004298	1005995	-	1698	13383
gene-SAOUHSC_01036	CP000253.1	1005995	1006213	-	219	1175
gene-SAOUHSC_01037	CP000253.1	1006242	1006364	-	123	101
gene-SAOUHSC_01038	CP000253.1	1006694	1007245	-	552	1303
gene-SAOUHSC_01039	CP000253.1	1007610	1008236	+	627	2096
gene-SAOUHSC_01040	CP000253.1	1008407	1009519	+	1113	25290
gene-SAOUHSC_01041	CP000253.1	1009523	1010500	+	978	19250
gene-SAOUHSC_01042	CP000253.1	1010591	1011883	+	1293	39517
gene-SAOUHSC_01043	CP000253.1	1011887	1013293	+	1407	52206
gene-SAOUHSC_01044	CP000253.1	1013461	1013736	+	276	516
gene-SAOUHSC_01045	CP000253.1	1013880	1014419	+	540	1246
gene-SAOUHSC_01046	CP000253.1	1014432	1015526	+	1095	2319
gene-SAOUHSC_01047	CP000253.1	1015519	1016316	+	798	1128
gene-SAOUHSC_01048	CP000253.1	1016322	1017131	+	810	2391
gene-SAOUHSC_01049	CP000253.1	1017131	1018204	+	1074	5590
gene-SAOUHSC_01050	CP000253.1	1018278	1019297	+	1020	30230
gene-SAOUHSC_01051	CP000253.1	1019580	1019999	+	420	654
gene-SAOUHSC_01053	CP000253.1	1020081	1021433	-	1353	748
gene-SAOUHSC_01054	CP000253.1	1021617	1022231	-	615	445
gene-SAOUHSC_01055	CP000253.1	1022388	1023215	+	828	12638
gene-SAOUHSC_01057	CP000253.1	1023313	1023600	+	288	96
gene-SAOUHSC_01058	CP000253.1	1023662	1025509	+	1848	17383
gene-SAOUHSC_01060	CP000253.1	1025649	1025816	-	168	586
gene-SAOUHSC_01061	CP000253.1	1025818	1026300	-	483	1257
gene-SAOUHSC_01062	CP000253.1	1026441	1026716	+	276	1888
gene-SAOUHSC_01063	CP000253.1	1027030	1028256	+	1227	3252
gene-SAOUHSC_01064	CP000253.1	1028810	1032262	+	3453	11930
gene-SAOUHSC_01065	CP000253.1	1032402	1033472	-	1071	3618
gene-SAOUHSC_01066	CP000253.1	1033753	1034664	+	912	2500
gene-SAOUHSC_01067	CP000253.1	1034689	1035150	+	462	2067
gene-SAOUHSC_01068	CP000253.1	1035362	1035565	+	204	88
gene-SAOUHSC_01069	CP000253.1	1035693	1036514	+	822	2281
gene-SAOUHSC_01070	CP000253.1	1036530	1036964	+	435	1232
gene-SAOUHSC_01071	CP000253.1	1037027	1037953	-	927	794
gene-SAOUHSC_01072	CP000253.1	1038192	1038446	+	255	265
gene-SAOUHSC_01073	CP000253.1	1038449	1038838	-	390	114
gene-SAOUHSC_01074	CP000253.1	1038980	1039450	+	471	952
gene-SAOUHSC_01075	CP000253.1	1039452	1039934	+	483	2007
gene-SAOUHSC_01076	CP000253.1	1039996	1041135	-	1140	195
gene-SAOUHSC_01077	CP000253.1	1041262	1041819	+	558	44269
gene-SAOUHSC_A01041	CP000253.1	1041731	1041955	-	225	9
gene-SAOUHSC_01078	CP000253.1	1041899	1042030	+	132	9129
gene-SAOUHSC_01079	CP000253.1	1042227	1044164	-	1938	744
gene-SAOUHSC_01081	CP000253.1	1044368	1045420	-	1053	465
gene-SAOUHSC_01082	CP000253.1	1045629	1046312	+	684	119
gene-SAOUHSC_01084	CP000253.1	1046312	1047388	+	1077	259
gene-SAOUHSC_01085	CP000253.1	1047415	1048263	+	849	176
gene-SAOUHSC_01086	CP000253.1	1048276	1049052	+	777	69
gene-SAOUHSC_01087	CP000253.1	1048947	1049240	+	294	35
gene-SAOUHSC_01088	CP000253.1	1049302	1050036	+	735	98
gene-SAOUHSC_01089	CP000253.1	1050055	1050378	+	324	71
gene-SAOUHSC_01090	CP000253.1	1050415	1050522	+	108	1
gene-SAOUHSC_01091	CP000253.1	1050762	1051502	+	741	1625
gene-SAOUHSC_01092	CP000253.1	1051883	1052941	+	1059	589
gene-SAOUHSC_01093	CP000253.1	1052941	1055343	+	2403	3393
gene-SAOUHSC_01095	CP000253.1	1055514	1056452	-	939	389
gene-SAOUHSC_01096	CP000253.1	1056822	1057082	+	261	1061
gene-SAOUHSC_01097	CP000253.1	1057090	1057611	+	522	1644
gene-SAOUHSC_01098	CP000253.1	1057684	1059396	+	1713	2999
gene-SAOUHSC_01099	CP000253.1	1059406	1061754	+	2349	6446
gene-SAOUHSC_01100	CP000253.1	1061927	1062241	+	315	4145
gene-SAOUHSC_01101	CP000253.1	1062304	1062399	-	96	17
gene-SAOUHSC_01102	CP000253.1	1062634	1064346	+	1713	3085
gene-SAOUHSC_01103	CP000253.1	1064670	1065284	+	615	5834
gene-SAOUHSC_01104	CP000253.1	1065336	1067102	+	1767	37311
gene-SAOUHSC_01105	CP000253.1	1067102	1067917	+	816	27134
gene-SAOUHSC_01106	CP000253.1	1068153	1068953	+	801	2352
gene-SAOUHSC_01107	CP000253.1	1068965	1069552	+	588	1813
gene-SAOUHSC_01108	CP000253.1	1069545	1070048	+	504	1947
gene-SAOUHSC_01109	CP000253.1	1070176	1070343	+	168	2
gene-SAOUHSC_01110	CP000253.1	1070537	1070866	+	330	7894
gene-SAOUHSC_01111	CP000253.1	1071183	1071275	-	93	3
gene-SAOUHSC_01112	CP000253.1	1071235	1071636	-	402	459
gene-SAOUHSC_01113	CP000253.1	1072308	1072814	+	507	1165
gene-SAOUHSC_01114	CP000253.1	1073073	1073570	+	498	4285
gene-SAOUHSC_01115	CP000253.1	1073724	1074074	+	351	3026
gene-SAOUHSC_01118	CP000253.1	1074500	1074745	+	246	196
gene-SAOUHSC_A01079	CP000253.1	1074797	1074952	+	156	54
gene-SAOUHSC_01119	CP000253.1	1074896	1075081	-	186	619
gene-SAOUHSC_A01081	CP000253.1	1075291	1075509	-	219	99
gene-SAOUHSC_01120	CP000253.1	1075703	1075936	-	234	707
gene-SAOUHSC_01121	CP000253.1	1076413	1077372	-	960	420312
gene-SAOUHSC_01122	CP000253.1	1078045	1078191	+	147	5
gene-SAOUHSC_01123	CP000253.1	1078148	1078372	+	225	1840
gene-SAOUHSC_01124	CP000253.1	1078816	1079532	-	717	673
gene-SAOUHSC_01125	CP000253.1	1079640	1080365	-	726	348
gene-SAOUHSC_01127	CP000253.1	1080460	1081185	-	726	370
gene-SAOUHSC_01128	CP000253.1	1081623	1082624	+	1002	509
gene-SAOUHSC_01129	CP000253.1	1082647	1083579	+	933	1433
gene-SAOUHSC_01130	CP000253.1	1083817	1085307	+	1491	2803
gene-SAOUHSC_01131	CP000253.1	1085615	1085842	+	228	703
gene-SAOUHSC_01133	CP000253.1	1086147	1087094	-	948	302
gene-SAOUHSC_01134	CP000253.1	1087343	1087531	+	189	61
gene-SAOUHSC_T0006	CP000253.1	1088006	1088079	-	74	108
gene-SAOUHSC_01135	CP000253.1	1088443	1088577	+	135	28601
gene-SAOUHSC_01136	CP000253.1	1088634	1088768	+	135	44750
gene-SAOUHSC_01137	CP000253.1	1088892	1089587	+	696	2338
gene-SAOUHSC_01138	CP000253.1	1089696	1090136	-	441	3068
gene-SAOUHSC_01139	CP000253.1	1090331	1090558	+	228	3541
gene-SAOUHSC_01140	CP000253.1	1090500	1090661	-	162	28
gene-SAOUHSC_01141	CP000253.1	1090750	1091952	+	1203	21567
gene-SAOUHSC_01142	CP000253.1	1092096	1092527	+	432	5777
gene-SAOUHSC_01143	CP000253.1	1092564	1093478	+	915	6688
gene-SAOUHSC_01144	CP000253.1	1093492	1093893	+	402	2902
gene-SAOUHSC_01145	CP000253.1	1093874	1096108	+	2235	9973
gene-SAOUHSC_01146	CP000253.1	1096400	1097365	+	966	1031
gene-SAOUHSC_01147	CP000253.1	1097367	1098716	+	1350	2653
gene-SAOUHSC_01148	CP000253.1	1098732	1100051	+	1320	5127
gene-SAOUHSC_01149	CP000253.1	1100157	1101569	+	1413	16232
gene-SAOUHSC_01150	CP000253.1	1101602	1102774	+	1173	28527
gene-SAOUHSC_01152	CP000253.1	1103160	1103825	+	666	1507
gene-SAOUHSC_01153	CP000253.1	1103849	1104517	+	669	12942
gene-SAOUHSC_01154	CP000253.1	1104514	1105077	+	564	18079
gene-SAOUHSC_01155	CP000253.1	1105089	1105379	+	291	6693
gene-SAOUHSC_01156	CP000253.1	1105462	1106268	+	807	6110
gene-SAOUHSC_01158	CP000253.1	1106292	1106909	+	618	23567
gene-SAOUHSC_01159	CP000253.1	1107130	1109883	+	2754	3014
gene-SAOUHSC_01160	CP000253.1	1110173	1110970	+	798	803
gene-SAOUHSC_01161	CP000253.1	1111031	1111240	-	210	5
gene-SAOUHSC_01162	CP000253.1	1111794	1112285	+	492	1471
gene-SAOUHSC_01163	CP000253.1	1112285	1113202	+	918	8147
gene-SAOUHSC_01164	CP000253.1	1113602	1114129	+	528	1132
gene-SAOUHSC_01165	CP000253.1	1114347	1115654	+	1308	960
gene-SAOUHSC_01166	CP000253.1	1115682	1116563	+	882	830
gene-SAOUHSC_01168	CP000253.1	1116581	1117855	+	1275	1554
gene-SAOUHSC_01169	CP000253.1	1117857	1118957	+	1101	1310
gene-SAOUHSC_01170	CP000253.1	1118950	1122123	+	3174	5804
gene-SAOUHSC_01171	CP000253.1	1122233	1122925	+	693	1486
gene-SAOUHSC_01172	CP000253.1	1122925	1123536	+	612	1560
gene-SAOUHSC_01173	CP000253.1	1123566	1123778	+	213	1582
gene-SAOUHSC_01174	CP000253.1	1124215	1124616	+	402	2235
gene-SAOUHSC_01175	CP000253.1	1124879	1126576	-	1698	6374
gene-SAOUHSC_01176	CP000253.1	1126851	1127474	+	624	4996
gene-SAOUHSC_01177	CP000253.1	1127474	1127692	+	219	1987
gene-SAOUHSC_01178	CP000253.1	1127908	1129107	+	1200	1912
gene-SAOUHSC_01179	CP000253.1	1129107	1131515	+	2409	5182
gene-SAOUHSC_01180	CP000253.1	1132021	1132974	+	954	762
gene-SAOUHSC_01181	CP000253.1	1133137	1133415	-	279	3332
gene-SAOUHSC_01182	CP000253.1	1133639	1134127	+	489	1991
gene-SAOUHSC_01183	CP000253.1	1134120	1135055	+	936	5789
gene-SAOUHSC_01184	CP000253.1	1135052	1136359	+	1308	7145
gene-SAOUHSC_01185	CP000253.1	1136362	1137456	+	1095	7671
gene-SAOUHSC_01186	CP000253.1	1137463	1138206	+	744	4334
gene-SAOUHSC_01187	CP000253.1	1138203	1140197	+	1995	26318
gene-SAOUHSC_01188	CP000253.1	1140443	1141300	+	858	2055
gene-SAOUHSC_01189	CP000253.1	1141301	1141945	+	645	2055
gene-SAOUHSC_01190	CP000253.1	1141952	1142593	+	642	2938
gene-SAOUHSC_01191	CP000253.1	1142974	1143162	-	189	43636
gene-SAOUHSC_01192	CP000253.1	1143605	1143979	+	375	3932
gene-SAOUHSC_01193	CP000253.1	1143994	1145640	+	1647	15065
gene-SAOUHSC_01194	CP000253.1	1145830	1147890	+	2061	2534
gene-SAOUHSC_01196	CP000253.1	1148093	1148665	+	573	1880
gene-SAOUHSC_01197	CP000253.1	1148670	1149656	+	987	3370
gene-SAOUHSC_01198	CP000253.1	1149649	1150575	+	927	3705
gene-SAOUHSC_01199	CP000253.1	1150568	1151302	+	735	3803
gene-SAOUHSC_01200	CP000253.1	1151425	1151523	-	99	2
gene-SAOUHSC_01201	CP000253.1	1151545	1151778	+	234	3520
gene-SAOUHSC_01203	CP000253.1	1151894	1152625	+	732	505
gene-SAOUHSC_01204	CP000253.1	1152772	1156338	+	3567	3410
gene-SAOUHSC_01205	CP000253.1	1156338	1157588	+	1251	2107
gene-SAOUHSC_01206	CP000253.1	1157575	1157907	+	333	762
gene-SAOUHSC_01207	CP000253.1	1157933	1159300	+	1368	8204
gene-SAOUHSC_01208	CP000253.1	1159735	1160010	+	276	9234
gene-SAOUHSC_01209	CP000253.1	1160198	1160701	+	504	1922
gene-SAOUHSC_01210	CP000253.1	1160701	1161438	+	738	4708
gene-SAOUHSC_01211	CP000253.1	1161541	1161891	+	351	88729
gene-SAOUHSC_01212	CP000253.1	1162045	1162206	+	162	18
gene-SAOUHSC_01213	CP000253.1	1162135	1164741	-	2607	2311
gene-SAOUHSC_01214	CP000253.1	1165142	1166026	+	885	1439
gene-SAOUHSC_01215	CP000253.1	1166010	1166777	+	768	2380
gene-SAOUHSC_01216	CP000253.1	1166886	1168052	+	1167	24935
gene-SAOUHSC_01218	CP000253.1	1168074	1168982	+	909	31180
gene-SAOUHSC_01219	CP000253.1	1169209	1170327	+	1119	1165
gene-SAOUHSC_01220	CP000253.1	1170355	1171599	+	1245	1158
gene-SAOUHSC_01221	CP000253.1	1171904	1172644	+	741	132
gene-SAOUHSC_01222	CP000253.1	1172818	1174893	+	2076	15869
gene-SAOUHSC_01223	CP000253.1	1175049	1176356	+	1308	16560
gene-SAOUHSC_01224	CP000253.1	1176773	1177669	+	897	2117
gene-SAOUHSC_01225	CP000253.1	1177666	1178211	+	546	2525
gene-SAOUHSC_01226	CP000253.1	1178277	1179680	+	1404	7151
gene-SAOUHSC_01228	CP000253.1	1179705	1180478	+	774	4203
gene-SAOUHSC_01230	CP000253.1	1180529	1180621	+	93	23
gene-SAOUHSC_01232	CP000253.1	1180857	1181588	+	732	242846
gene-SAOUHSC_01233	CP000253.1	1181622	1181735	+	114	12229
gene-SAOUHSC_01234	CP000253.1	1181770	1182651	+	882	115920
gene-SAOUHSC_01235	CP000253.1	1182788	1183510	+	723	2382
gene-SAOUHSC_01236	CP000253.1	1183529	1184083	+	555	5345
gene-SAOUHSC_01237	CP000253.1	1184456	1185226	+	771	1422
gene-SAOUHSC_01238	CP000253.1	1185233	1186015	+	783	1697
gene-SAOUHSC_01239	CP000253.1	1186354	1187538	+	1185	4052
gene-SAOUHSC_01240	CP000253.1	1187558	1189261	+	1704	10327
gene-SAOUHSC_01241	CP000253.1	1189525	1193835	+	4311	28338
gene-SAOUHSC_01242	CP000253.1	1194125	1194592	+	468	5058
gene-SAOUHSC_01243	CP000253.1	1194613	1195788	+	1176	11460
gene-SAOUHSC_01244	CP000253.1	1195809	1196093	+	285	2678
gene-SAOUHSC_01245	CP000253.1	1196090	1196407	+	318	2907
gene-SAOUHSC_01246	CP000253.1	1196412	1198529	+	2118	37185
gene-SAOUHSC_01247	CP000253.1	1198915	1199265	+	351	6377
gene-SAOUHSC_01248	CP000253.1	1199434	1200351	+	918	1201
gene-SAOUHSC_01249	CP000253.1	1200366	1201337	+	972	3114
gene-SAOUHSC_01250	CP000253.1	1201452	1201721	+	270	78281
gene-SAOUHSC_01251	CP000253.1	1202091	1204187	+	2097	26373
gene-SAOUHSC_01252	CP000253.1	1204525	1206096	+	1572	24472
gene-SAOUHSC_01253	CP000253.1	1206478	1208721	+	2244	7266
gene-SAOUHSC_01254	CP000253.1	1208726	1209439	+	714	1043
gene-SAOUHSC_01255	CP000253.1	1209470	1210735	+	1266	852
